customerID,actual_churn_label,predicted_probability,risk_score_0_100,risk_band,predicted_label_threshold_0_50,selected_model_name,dataset_partition,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,tenure_group,monthly_charge_band,total_charge_band,service_count,support_services_count,streaming_services_count,has_fiber_optic,is_month_to_month,uses_electronic_check,is_senior_citizen_flag,top_risk_driver_1,top_risk_driver_2,risk_driver_summary_short
6496-JDSSB,No,0.8257,83,Critical,1,Random Forest,train,Female,0,No,No,8,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),80.0,624.6,0-12 months,High,Moderate Lifetime Value,3,0,1,Yes,Yes,No,No,Month-to-month contract,Short tenure,Associated with month-to-month contract and short tenure.
9408-SSNVZ,Yes,0.7687,77,High,1,Random Forest,train,Female,0,No,No,4,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.15,268.35,0-12 months,High,Low Lifetime Value,2,0,0,Yes,Yes,Yes,No,Month-to-month contract,Short tenure,Associated with month-to-month contract and short tenure.
4443-EMBNA,No,0.013,1,Low,0,Random Forest,train,Female,0,Yes,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),24.75,1836.9,49+ months,Low,High Lifetime Value,2,0,0,No,No,No,No,No online security,No tech support,No single dominant cue; review full customer profile.
6469-MRVET,No,0.2326,23,Low,0,Random Forest,train,Male,0,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,20.2,20.2,0-12 months,Low,Low Lifetime Value,1,0,0,No,No,Yes,No,Short tenure,Electronic check payment,Associated with short tenure and electronic check payment.
0742-MOABM,Yes,0.6294,63,High,1,Random Forest,test,Male,0,Yes,No,4,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,50.05,179.35,0-12 months,Moderate,Low Lifetime Value,3,1,0,No,Yes,No,No,Month-to-month contract,Short tenure,Associated with month-to-month contract and short tenure.
5961-VUSRV,No,0.0873,9,Low,0,Random Forest,train,Female,0,No,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),19.35,219.35,0-12 months,Low,Low Lifetime Value,1,0,0,No,No,No,No,Short tenure,No online security,Associated with short tenure.
6778-JFCMK,No,0.1792,18,Low,0,Random Forest,train,Male,0,No,No,24,No,No phone service,DSL,Yes,No,No,No,Yes,Yes,One year,Yes,Mailed check,50.6,1288.75,13-24 months,Moderate,Moderate Lifetime Value,4,1,2,No,No,No,No,No tech support,Paperless billing,Associated with paperless billing.
6341-JVQGF,No,0.2531,25,Low,0,Random Forest,train,Female,0,Yes,Yes,31,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,81.15,2545.75,25-48 months,High,High Lifetime Value,7,3,2,No,No,No,No,Paperless billing,No secondary cue,Associated with paperless billing.
2232-DMLXU,Yes,0.756,76,High,1,Random Forest,train,Female,0,Yes,No,1,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,55.2,55.2,0-12 months,Moderate,Low Lifetime Value,3,0,1,No,Yes,No,No,Month-to-month contract,Short tenure,Associated with month-to-month contract and short tenure.
4811-JBUVU,No,0.5761,58,Moderate,1,Random Forest,train,Male,0,No,No,30,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),89.9,2723.15,25-48 months,High,High Lifetime Value,5,1,1,Yes,Yes,No,No,Month-to-month contract,Fiber optic service,Associated with month-to-month contract and fiber optic service.
0945-TSONX,No,0.0339,3,Low,0,Random Forest,train,Female,0,Yes,Yes,47,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),85.3,4107.25,25-48 months,High,Very High Lifetime Value,8,3,2,No,No,No,No,Paperless billing,No secondary cue,Associated with paperless billing.
2651-ZCBXV,No,0.3579,36,Moderate,0,Random Forest,train,Male,0,No,No,54,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),108.0,5760.65,49+ months,Very High,Very High Lifetime Value,8,3,2,Yes,No,No,No,Fiber optic service,Higher monthly charges,Associated with fiber optic service and higher monthly charges.
3316-UWXUY,No,0.3572,36,Moderate,0,Random Forest,train,Male,0,No,No,50,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),93.5,4747.5,49+ months,High,Very High Lifetime Value,6,3,1,Yes,Yes,No,No,Month-to-month contract,Fiber optic service,Associated with month-to-month contract and fiber optic service.
8937-RDTHP,Yes,0.843,84,Critical,1,Random Forest,train,Male,0,No,No,1,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,84.6,84.6,0-12 months,High,Low Lifetime Value,4,1,1,Yes,Yes,No,No,Month-to-month contract,Short tenure,Associated with month-to-month contract and short tenure.
7083-MIOPC,No,0.0116,1,Low,0,Random Forest,train,Female,0,No,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.25,1566.9,49+ months,Low,High Lifetime Value,1,0,0,No,No,No,No,No online security,No tech support,No single dominant cue; review full customer profile.
1984-GPTEH,No,0.1958,20,Low,0,Random Forest,train,Female,0,No,No,29,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,25.15,702.0,25-48 months,Low,Moderate Lifetime Value,2,0,0,No,Yes,Yes,No,Month-to-month contract,Electronic check payment,Associated with month-to-month contract and electronic check payment.
1251-KRREG,Yes,0.7457,75,High,1,Random Forest,train,Male,0,No,No,2,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,54.4,114.1,0-12 months,Moderate,Low Lifetime Value,4,1,0,No,Yes,No,No,Month-to-month contract,Short tenure,Associated with month-to-month contract and short tenure.
0621-JFHOL,No,0.1135,11,Low,0,Random Forest,train,Female,0,No,No,10,No,No phone service,DSL,No,No,No,Yes,No,No,Two year,Yes,Mailed check,29.6,299.05,0-12 months,Low,Low Lifetime Value,2,1,0,No,No,No,No,Short tenure,No online security,Associated with short tenure.
9903-LYSAB,No,0.6909,69,High,1,Random Forest,train,Male,0,Yes,No,18,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,73.15,1305.95,13-24 months,High,Moderate Lifetime Value,3,0,0,Yes,Yes,Yes,No,Month-to-month contract,Fiber optic service,Associated with month-to-month contract and fiber optic service.
0094-OIFMO,Yes,0.8394,84,Critical,1,Random Forest,train,Female,1,No,No,11,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.0,1120.3,0-12 months,High,Moderate Lifetime Value,5,1,2,Yes,Yes,Yes,Yes,Month-to-month contract,Short tenure,Associated with month-to-month contract and short tenure.
9227-UAQFT,No,0.0217,2,Low,0,Random Forest,train,Male,0,No,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.75,284.35,13-24 months,Low,Low Lifetime Value,1,0,0,No,No,No,No,No online security,No tech support,No single dominant cue; review full customer profile.
7301-ABVAD,No,0.0271,3,Low,0,Random Forest,train,Female,0,No,No,72,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),86.6,6350.5,49+ months,High,Very High Lifetime Value,8,3,2,No,No,No,No,No online security,No dependents,No single dominant cue; review full customer profile.
6614-FHDBO,No,0.0873,9,Low,0,Random Forest,train,Male,0,No,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),109.2,7878.3,49+ months,Very High,Very High Lifetime Value,8,3,2,Yes,No,No,No,Fiber optic service,Higher monthly charges,Associated with fiber optic service and higher monthly charges.
7576-ASEJU,No,0.2289,23,Low,0,Random Forest,train,Female,0,Yes,Yes,41,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),74.7,3187.65,25-48 months,High,Very High Lifetime Value,6,2,2,No,No,No,No,Paperless billing,No secondary cue,Associated with paperless billing.
9058-HRZSV,No,0.3439,34,Moderate,0,Random Forest,train,Female,1,Yes,No,65,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,94.4,6126.15,49+ months,High,Very High Lifetime Value,6,3,1,Yes,Yes,Yes,Yes,Month-to-month contract,Fiber optic service,Associated with month-to-month contract and fiber optic service.
4522-AKYLR,No,0.4042,40,Moderate,0,Random Forest,train,Female,1,No,No,13,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,54.8,731.3,13-24 months,Moderate,Moderate Lifetime Value,4,2,0,No,Yes,Yes,Yes,Month-to-month contract,Electronic check payment,Associated with month-to-month contract and electronic check payment.
0221-WMXNQ,No,0.6772,68,High,1,Random Forest,train,Male,1,No,No,4,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,75.35,273.4,0-12 months,High,Low Lifetime Value,3,1,0,Yes,Yes,Yes,Yes,Month-to-month contract,Short tenure,Associated with month-to-month contract and short tenure.
0303-UNCIP,No,0.2712,27,Low,0,Random Forest,train,Male,0,No,No,41,Yes,Yes,DSL,No,No,Yes,No,No,Yes,One year,No,Mailed check,65.0,2531.8,25-48 months,Moderate,High Lifetime Value,5,1,1,No,No,No,No,No online security,No tech support,No single dominant cue; review full customer profile.
9947-OTFQU,Yes,0.7838,78,High,1,Random Forest,train,Male,1,No,No,15,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,74.4,1074.3,13-24 months,High,Moderate Lifetime Value,3,1,0,Yes,Yes,Yes,Yes,Month-to-month contract,Fiber optic service,Associated with month-to-month contract and fiber optic service.
0322-YINQP,Yes,0.6862,69,High,1,Random Forest,train,Male,0,No,No,1,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,48.55,48.55,0-12 months,Moderate,Low Lifetime Value,3,1,0,No,Yes,No,No,Month-to-month contract,Short tenure,Associated with month-to-month contract and short tenure.
0959-WHOKV,No,0.2832,28,Low,0,Random Forest,test,Male,0,No,No,42,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,99.0,4298.45,25-48 months,High,Very High Lifetime Value,7,3,1,Yes,No,Yes,No,Fiber optic service,Electronic check payment,Associated with fiber optic service and electronic check payment.
4075-JFPGR,No,0.2309,23,Low,0,Random Forest,test,Female,0,Yes,No,51,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,93.5,4619.55,49+ months,High,Very High Lifetime Value,6,3,1,Yes,No,Yes,No,Fiber optic service,Electronic check payment,Associated with fiber optic service and electronic check payment.
4629-NRXKX,Yes,0.7885,79,High,1,Random Forest,train,Female,0,Yes,Yes,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,70.4,147.15,0-12 months,High,Low Lifetime Value,2,0,0,Yes,Yes,Yes,No,Month-to-month contract,Short tenure,Associated with month-to-month contract and short tenure.
9514-JDSKI,Yes,0.7987,80,Critical,1,Random Forest,train,Male,1,Yes,No,1,No,No phone service,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,40.2,40.2,0-12 months,Moderate,Low Lifetime Value,3,1,1,No,Yes,Yes,Yes,Month-to-month contract,Short tenure,Associated with month-to-month contract and short tenure.
3282-ZISZV,No,0.2784,28,Low,0,Random Forest,train,Male,0,No,Yes,32,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),83.7,2633.3,25-48 months,High,High Lifetime Value,8,3,2,No,No,No,No,No online security,No secondary cue,No single dominant cue; review full customer profile.
3675-YDUPJ,No,0.2595,26,Low,0,Random Forest,train,Male,0,No,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.85,193.05,0-12 months,Low,Low Lifetime Value,1,0,0,No,Yes,No,No,Month-to-month contract,Short tenure,Associated with month-to-month contract and short tenure.
4111-BNXIF,No,0.1096,11,Low,0,Random Forest,train,Female,0,Yes,Yes,67,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,59.55,4103.9,49+ months,Moderate,Very High Lifetime Value,6,3,2,No,No,Yes,No,Electronic check payment,No online security,Associated with electronic check payment.
7017-VFHAY,No,0.2015,20,Low,0,Random Forest,train,Female,0,Yes,Yes,61,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),115.1,7008.15,49+ months,Very High,Very High Lifetime Value,9,4,2,Yes,No,No,No,Fiber optic service,Higher monthly charges,Associated with fiber optic service and higher monthly charges.
6655-LHBYW,No,0.3951,40,Moderate,0,Random Forest,train,Male,0,No,No,50,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),114.35,5791.1,49+ months,Very High,Very High Lifetime Value,9,4,2,Yes,No,No,No,Fiber optic service,Higher monthly charges,Associated with fiber optic service and higher monthly charges.
4959-JOSRX,Yes,0.7774,78,High,1,Random Forest,train,Female,0,Yes,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),44.6,80.55,0-12 months,Moderate,Low Lifetime Value,2,0,0,No,Yes,No,No,Month-to-month contract,Short tenure,Associated with month-to-month contract and short tenure.
5046-NUHWD,No,0.4889,49,Moderate,0,Random Forest,train,Female,1,Yes,No,29,No,No phone service,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,45.0,1228.65,25-48 months,Moderate,Moderate Lifetime Value,4,2,1,No,Yes,Yes,Yes,Month-to-month contract,Electronic check payment,Associated with month-to-month contract and electronic check payment.
7273-TEFQD,Yes,0.8185,82,Critical,1,Random Forest,test,Male,1,No,No,3,No,No phone service,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,41.15,132.2,0-12 months,Moderate,Low Lifetime Value,3,1,1,No,Yes,Yes,Yes,Month-to-month contract,Short tenure,Associated with month-to-month contract and short tenure.
3606-TWKGI,Yes,0.8408,84,Critical,1,Random Forest,train,Male,1,No,No,13,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,106.9,1364.3,13-24 months,Very High,Moderate Lifetime Value,7,2,2,Yes,Yes,Yes,Yes,Month-to-month contract,Fiber optic service,Associated with month-to-month contract and fiber optic service.
7529-ZDFXI,No,0.5075,51,Moderate,1,Random Forest,test,Male,1,Yes,No,57,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,89.85,4925.35,49+ months,High,Very High Lifetime Value,5,1,1,Yes,Yes,Yes,Yes,Month-to-month contract,Fiber optic service,Associated with month-to-month contract and fiber optic service.
7605-BDWDC,No,0.032,3,Low,0,Random Forest,train,Female,0,No,No,31,No,No phone service,DSL,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),49.85,1520.1,25-48 months,Moderate,High Lifetime Value,5,3,1,No,No,No,No,Paperless billing,No dependents,Associated with paperless billing.
1950-KSVVJ,No,0.3799,38,Moderate,0,Random Forest,train,Female,0,Yes,No,45,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Mailed check,113.3,5032.25,25-48 months,Very High,Very High Lifetime Value,9,4,2,Yes,No,No,No,Fiber optic service,Higher monthly charges,Associated with fiber optic service and higher monthly charges.
0123-CRBRT,No,0.0295,3,Low,0,Random Forest,test,Female,0,Yes,Yes,61,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,88.1,5526.75,49+ months,High,Very High Lifetime Value,9,4,2,No,No,No,No,No prominent cue,No secondary cue,No single dominant cue; review full customer profile.
6292-TOSSS,No,0.0239,2,Low,0,Random Forest,test,Male,0,No,No,50,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),24.9,1195.25,49+ months,Low,Moderate Lifetime Value,2,0,0,No,No,No,No,No online security,No tech support,No single dominant cue; review full customer profile.
3197-ARFOY,No,0.6551,66,High,1,Random Forest,test,Female,1,No,No,19,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,105.0,2007.25,13-24 months,Very High,High Lifetime Value,7,3,2,Yes,Yes,No,Yes,Month-to-month contract,Fiber optic service,Associated with month-to-month contract and fiber optic service.
6323-AYBRX,Yes,0.1116,11,Low,0,Random Forest,train,Male,0,No,No,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.35,1099.6,49+ months,Low,Moderate Lifetime Value,1,0,0,No,No,No,No,No online security,No tech support,No single dominant cue; review full customer profile.
7014-ZZXAW,No,0.012,1,Low,0,Random Forest,train,Female,0,Yes,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),24.25,1732.95,49+ months,Low,High Lifetime Value,2,0,0,No,No,No,No,No online security,No tech support,No single dominant cue; review full customer profile.
4385-GZQXV,Yes,0.7723,77,High,1,Random Forest,train,Female,1,No,No,16,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,94.45,1511.2,13-24 months,High,High Lifetime Value,5,1,2,Yes,Yes,Yes,Yes,Month-to-month contract,Fiber optic service,Associated with month-to-month contract and fiber optic service.
7633-MVPUY,No,0.0635,6,Low,0,Random Forest,train,Male,0,Yes,No,57,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Electronic check,59.75,3450.15,49+ months,Moderate,Very High Lifetime Value,5,3,0,No,No,Yes,No,Electronic check payment,Paperless billing,Associated with electronic check payment and paperless billing.
6366-ZGQGL,Yes,0.7656,77,High,1,Random Forest,train,Male,0,No,No,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),24.8,24.8,0-12 months,Low,Low Lifetime Value,1,0,0,No,Yes,No,No,Month-to-month contract,Short tenure,Associated with month-to-month contract and short tenure.
4716-HHKQH,No,0.6768,68,High,1,Random Forest,train,Male,1,Yes,No,20,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,107.05,2172.05,13-24 months,Very High,High Lifetime Value,7,2,2,Yes,Yes,Yes,Yes,Month-to-month contract,Fiber optic service,Associated with month-to-month contract and fiber optic service.
5940-AHUHD,Yes,0.9265,93,Critical,1,Random Forest,train,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,70.6,70.6,0-12 months,High,Low Lifetime Value,2,0,0,Yes,Yes,No,No,Month-to-month contract,Short tenure,Associated with month-to-month contract and short tenure.
